
time,foot
26.34556,Right,
26.64029,Left,
26.91077,Right,
27.1423,Left,
27.65066,Left,
27.99161,Right,
28.27806,Left,
28.62852,Right,
28.8551,Left,
29.18593,Right,
29.417,Left,
29.69895,Right,
29.92885,Left,
30.25541,Right,
30.48113,Left,
30.78048,Right,
30.98993,Left,
31.35387,Right,
31.59423,Left,
31.9522,Right,
32.19923,Left,
32.49765,Right,
32.74952,Left,
33.0383,Right,
33.28244,Left,
33.56263,Right,
33.82491,Left,
34.1328,Right,
34.41065,Left,
34.69311,Right,
34.9605,Left,
35.24166,Right,
35.46079,Left,
35.75838,Right,
35.99628,Left,
36.28725,Right,
36.51212,Left,
36.80775,Right,
37.04564,Left,
37.37416,Right,
37.59642,Left,
37.93014,Right,
38.17007,Left,
38.532,Right,
38.77101,Left,
39.11213,Right,
39.34321,Left,
39.64361,Right,

time,foot
0.777844,Right,
5.906703,Left,
6.695641,Right,
7.518722,Left,
8.111764,Right,
8.724081,Left,
10.07319,Right,
11.95069,Right,
12.50777,Left,
12.97823,Right,
13.51143,Left,
13.98595,Right,
14.5625,Left,
15.05475,Right,
15.56323,Left,
16.1005,Right,
16.5484,Left,
17.04704,Right,
17.56438,Left,
18.11363,Right,
18.61703,Left,
19.14313,Right,
19.65564,Left,
20.09521,Right,
20.61873,Left,
21.13023,Right,
21.60019,Left,
22.02732,Right,
22.56383,Left,
23.13028,Right,
23.59366,Left,
24.1782,Right,
24.71482,Left,
33.53381,Left,
33.89582,Right,
34.22262,Left,
34.57804,Right,
34.81313,Left,
35.23496,Right,
35.48604,Left,
35.85846,Right,
36.14127,Left,
36.46493,Right,
36.77826,Left,
37.07647,Right,
37.3654,Left,
37.74273,Right,
38.03128,Left,
38.57249,Right,
38.89446,Left,
39.23056,Right,
39.50134,Left,
39.82571,Right,
40.09532,Left,
40.38532,Right,
40.63364,Left,
40.92126,Right,
41.15875,Left,
41.45988,Right,
41.69561,Left,
42.0294,Right,
42.24126,Left,
42.53848,Right,
42.73888,Left,
43.05812,Left,
43.23894,Right,
43.42109,Left,
43.73147,Right,
43.77082,Left,
44.02177,Right,
44.06309,Left,
44.25538,Right,
44.32835,Left,
44.4453,Right,
44.58927,Left,
44.82683,Right,
44.94388,Left,
45.17463,Left,
45.17463,Right,
46.52622,Left,
46.70186,Right,
46.82656,Left,
47.0742,Right,
47.10029,Left,
47.43719,Left,
47.61423,Right,
47.6958,Left,
52.62442,Right,
52.83482,Left,
53.33454,Right,
53.46666,Left,
53.76254,Right,
53.82291,Left,
54.02832,Right,
54.12387,Left,
54.29639,Right,
54.32387,Left,
54.53019,Right,
54.56287,Left,
54.74384,Right,
54.7864,Left,
54.98218,Right,
55.0701,Left,
55.2393,Right,
55.2689,Left,
55.45927,Right,
55.52615,Left,
55.68178,Right,
55.73672,Left,
55.93207,Right,
55.9714,Left,
56.15008,Right,
56.20222,Left,
56.38831,Right,

time,foot
0.6672479,Right,
1.516603,Left,
2.187924,Right,
2.829383,Left,
3.608421,Right,
4.326478,Left,
4.984415,Right,
5.599662,Left,
6.195084,Right,
6.797084,Left,
7.344355,Right,
7.89799,Left,
8.493551,Right,
9.05343,Left,
9.613377,Right,
10.13812,Left,
10.6542,Right,
11.20499,Left,
11.67357,Right,
12.145,Left,
12.67925,Right,
13.09665,Left,
13.61089,Right,
14.11122,Left,
14.53172,Right,
15.034,Left,
15.53079,Right,
15.96359,Left,
16.44461,Right,
16.88353,Left,
17.21505,Right,
17.44882,Left,
17.70954,Right,
17.9764,Left,
18.1757,Right,
18.44549,Left,
18.66438,Right,
18.9337,Left,
19.14411,Right,
19.58312,Left,
19.8255,Right,
20.0932,Left,
20.35087,Right,
20.61914,Left,
20.86337,Right,
21.13043,Left,
21.34567,Right,
21.61223,Left,
21.85982,Right,
22.08586,Left,
22.31648,Right,
22.51855,Left,
22.73083,Right,
22.91175,Left,
23.11837,Right,
23.23608,Left,
23.47802,Left,
23.6573,Right,
23.82811,Left,
23.9136,Right,
24.05944,Left,
24.177,Right,
24.31058,Left,
24.48912,Right,
24.57223,Left,
24.76008,Right,
24.82734,Left,
24.9766,Right,
25.04085,Left,
25.15663,Right,
25.2579,Left,
25.36691,Right,
25.4439,Left,
25.54341,Right,
25.6351,Left,
25.73883,Right,
25.79975,Left,
25.91373,Right,
26.00559,Left,
26.15004,Right,
26.18338,Left,
26.30815,Right,
26.37294,Left,
26.5139,Right,
26.58162,Left,
26.70502,Right,
26.79965,Left,
26.89074,Right,
26.98279,Left,
27.10862,Right,
27.21065,Left,
27.29368,Right,
27.39429,Left,
27.44828,Right,
27.5892,Left,
27.66109,Right,
27.78045,Left,
27.90627,Right,
28.01084,Left,
28.11479,Right,
28.206,Left,
28.31061,Right,
28.41062,Left,
28.52585,Right,
28.60783,Left,
28.72153,Right,
28.82742,Left,
28.90817,Right,
29.00159,Left,
29.12876,Right,
29.20551,Left,
29.35611,Right,
29.4298,Left,
29.52974,Right,
29.62556,Left,
29.76327,Right,
29.79906,Left,
29.97643,Right,
30.05001,Left,
30.15628,Right,
30.27386,Left,
30.39293,Right,
30.4897,Left,
30.59605,Right,
30.70727,Left,
30.80796,Right,
30.91084,Left,
31.02104,Right,
31.12592,Left,
31.22808,Right,
31.33969,Left,
31.43873,Right,
31.5117,Left,

time,foot
0.5410795,Left,
0.8802796,Right,
1.415982,Left,
2.019928,Right,
2.444077,Left,
2.97029,Right,
3.322764,Left,
5.54838,Right,
5.860947,Left,
6.242671,Right,
6.374731,Left,
6.619357,Right,
6.808369,Left,
7.013702,Right,
7.14962,Left,
7.626297,Right,
7.860284,Left,
8.080951,Right,
8.179979,Left,
8.379141,Right,
8.435734,Left,
8.596708,Right,
8.665462,Left,
8.887046,Right,
8.90475,Left,
9.081756,Right,
9.201522,Left,
9.350319,Right,
9.366881,Left,
9.55022,Right,
9.599344,Left,
9.747656,Right,
9.84513,Left,
10.03636,Right,
10.08464,Left,
10.28834,Right,
10.3421,Left,
10.50716,Right,
10.58214,Left,
10.72273,Right,
10.7983,Left,
10.96375,Right,
11.03207,Left,
11.23166,Right,
11.2818,Left,
11.49756,Right,
11.51412,Left,
11.7035,Right,
11.72007,Left,
11.89084,Right,
11.96677,Left,
12.11037,Right,
12.19748,Left,
12.38411,Right,
12.40068,Left,
12.61195,Right,
12.66016,Left,
12.85259,Right,
12.90153,Left,
13.10324,Right,
13.15771,Left,
13.67806,Right,
13.87952,Left,
14.12779,Right,
14.18866,Left,
14.636,Left,
14.81062,Right,
15.14501,Left,
15.37377,Right,
15.50268,Left,
15.66918,Right,
15.77826,Left,
15.98239,Right,
16.04361,Left,
16.26029,Left,
16.41208,Right,
16.54054,Left,
16.71328,Right,
16.76573,Left,
16.98919,Right,
17.05402,Left,
17.27829,Right,
17.29482,Left,
17.51204,Right,
17.56182,Left,
17.78741,Right,
17.80344,Left,
18.04114,Right,
18.10328,Left,
18.35015,Left,
18.35015,Right,
18.55302,Right,
18.56958,Left,
18.79252,Right,
18.80909,Left,
19.04292,Right,
19.08684,Left,
19.29421,Right,
19.34804,Left,
19.52781,Right,
19.60337,Left,
19.79495,Right,
19.85891,Left,
20.03849,Right,
20.1166,Left,
20.29812,Right,
20.37803,Left,
20.5333,Right,
20.66194,Left,
20.81489,Right,
20.94923,Left,
21.12892,Right,
21.21278,Left,
21.39489,Right,
21.41134,Left,
21.63319,Right,
21.64992,Left,
21.92238,Left,
22.10197,Right,
22.1904,Left,
22.36529,Right,
22.45488,Left,
22.60965,Right,
22.70191,Left,
22.93576,Right,
22.95214,Left,
23.16451,Right,
23.18399,Left,
23.42707,Right,
23.44364,Left,
23.64941,Left,
23.75656,Right,
24.98741,Right,
25.30398,Left,
25.97372,Right,
26.25111,Left,

time,foot
0.3682798,Left,
0.866717,Right,
1.385633,Left,
1.833776,Right,
2.052454,Left,
2.235497,Right,
2.383786,Left,
2.500899,Right,
2.600298,Left,
2.716383,Right,
2.816182,Left,
2.915063,Right,
3.031031,Left,
3.130868,Right,
3.213325,Left,
3.329233,Right,
3.412064,Left,
3.511464,Right,
3.621885,Left,
3.721122,Right,
3.805754,Left,
3.905154,Right,
4.004852,Left,
4.103973,Right,
4.20336,Left,
4.286547,Right,
4.385602,Left,
4.485117,Right,
4.584392,Left,
4.667391,Right,
4.78386,Left,
4.882586,Right,
4.965491,Left,
5.081385,Right,
5.164491,Left,
5.263974,Right,
5.926384,Left,
6.445101,Right,
6.95867,Left,
7.48884,Right,
8.018945,Left,
8.482805,Right,
8.946671,Left,
9.39422,Right,
9.958093,Left,
10.3885,Right,
10.81924,Left,
11.24997,Right,
11.64788,Left,
12.04516,Right,
12.41038,Left,
12.64217,Right,
12.92321,Left,
13.13869,Right,
13.28767,Left,
13.40395,Right,
13.50312,Left,
13.61902,Right,
13.70184,Left,
13.80124,Right,
13.88434,Left,
14.0166,Right,
14.09944,Left,
14.19907,Right,
14.29829,Left,
14.39764,Right,
14.49711,Left,
14.59643,Right,
14.69584,Left,
14.79523,Right,
14.89594,Left,
14.97896,Right,
15.07818,Left,
15.17758,Right,
15.27698,Left,
15.37638,Right,
15.47578,Left,
15.59174,Right,
15.69114,Left,
15.82369,Right,
15.93975,Left,
16.05561,Right,
16.15717,Left,
16.26037,Right,
16.37671,Left,
16.47627,Right,
16.59149,Left,
16.70838,Right,
16.83999,Left,
16.92282,Right,
17.02222,Left,
17.1382,Right,
17.23759,Left,
17.35356,Right,
17.46952,Left,
17.56894,Right,
17.6687,Left,
17.78429,Right,
17.90025,Left,
18.06597,Right,
18.16537,Left,
18.28134,Right,
18.38074,Left,
18.51328,Right,
18.59611,Left,
18.74521,Right,
18.86118,Left,
18.99371,Right,
19.10969,Left,
19.22564,Right,
19.32504,Left,
19.44101,Right,
19.57354,Left,
19.68951,Right,
19.78891,Left,
19.92145,Right,
20.02085,Left,
20.15338,Right,
20.28601,Left,
20.40199,Right,
20.51784,Left,
20.61724,Right,
20.72984,Left,
20.86188,Right,
20.97784,Left,
21.09402,Right,
21.20997,Left,
21.32587,Right,
21.44225,Left,
21.54149,Right,
21.65972,Left,
21.77564,Right,
21.89161,Left,
21.99162,Right,
22.09041,Left,
22.20637,Right,
22.3392,Left,
22.47145,Right,
22.57084,Left,
22.68681,Right,

time,foot
0.3989623,Right,
0.5646285,Right,
0.730697,Right,
0.8795057,Right,
1.028497,Right,
1.144461,Right,
1.260428,Right,
1.409527,Right,
1.54206,Right,
1.658027,Right,
1.790561,Right,
1.923538,Right,
2.055629,Right,
2.188203,Right,
2.320694,Right,
2.469801,Right,
2.619118,Right,
2.734863,Right,
2.867652,Right,
3.016495,Right,
3.1656,Right,
3.331263,Right,
3.464678,Right,
3.629886,Right,
3.778985,Right,
3.928085,Right,
4.060617,Right,
4.226285,Right,
4.375386,Right,
4.524983,Right,
4.690331,Right,
4.83972,Right,
4.988351,Right,
5.154018,Right,
5.286554,Right,
5.435652,Right,
5.601319,Right,
5.733854,Right,
5.883286,Right,
6.033988,Right,
6.16631,Right,
6.315409,Right,
6.464509,Right,
6.61361,Right,
6.779886,Right,
6.911808,Right,
7.044341,Right,
7.210237,Right,
7.376291,Right,
7.524774,Right,
7.673874,Right,
7.823124,Right,
7.972075,Right,
8.121173,Right,
8.27029,Right,
8.419375,Right,
8.568476,Right,
8.867051,Right,
9.016349,Right,
9.148526,Right,
10.09282,Right,
10.20879,Left,
10.34142,Right,
10.45729,Left,
10.52398,Right,
10.62296,Left,
10.72236,Right,
10.80519,Left,
10.93773,Right,
10.98742,Left,
11.10339,Right,
11.20279,Left,
11.31934,Right,
11.4353,Left,
11.55126,Right,
11.66724,Left,
11.75007,Right,
11.86656,Left,
11.94886,Right,
12.06483,Left,
12.1808,Right,
12.26363,Left,
12.39616,Right,
12.479,Left,
12.61192,Right,
12.72877,Left,
12.84474,Right,
12.9607,Left,
13.06011,Right,
13.19264,Left,
13.27547,Right,
13.37496,Left,
13.47464,Right,
13.57407,Left,
13.67307,Right,
13.77276,Left,
13.88844,Right,
14.0044,Left,
14.12042,Right,
14.23686,Left,
14.36887,Right,
14.45173,Left,
14.56767,Right,
14.68402,Left,
14.78353,Right,
14.91621,Left,
15.01497,Right,
15.13094,Left,
15.26347,Right,
15.36332,Left,
15.47954,Right,
15.57823,Left,
15.67763,Right,
15.79366,Left,
15.893,Right,
15.9924,Left,
16.1415,Right,
16.22433,Left,
16.3403,Right,
16.40677,Left,
16.5391,Right,
16.6882,Left,
16.7876,Right,
16.887,Left,
17.00297,Right,
17.10237,Left,
17.23533,Right,
17.31773,Left,
17.4337,Right,
17.53381,Left,
17.64978,Right,
17.73268,Left,
17.88201,Right,
17.98111,Left,
18.11385,Right,
18.21305,Left,
18.36214,Right,
18.41184,Left,
18.5776,Right,
19.42242,Left,
19.53839,Right,
19.63779,Left,
19.73732,Right,

time,foot
0.2836443,Right,
0.4493671,Right,
0.4990101,Left,
0.6481105,Right,
0.7478597,Left,
0.8470324,Right,
0.9628766,Left,
1.029156,Right,
1.145111,Left,
1.244509,Right,
1.343909,Left,
1.426759,Right,
1.526181,Left,
1.608974,Right,
1.724941,Left,
1.807777,Right,
1.907175,Left,
1.990008,Right,
2.07292,Left,
2.172353,Right,
2.255076,Left,
2.338289,Right,
2.420742,Left,
2.503577,Right,
2.586409,Left,
2.703023,Right,
2.801828,Left,
2.88461,Right,
3.000766,Left,
3.083696,Right,
3.199378,Left,
3.298869,Right,
3.398509,Left,
3.49767,Right,
3.597069,Left,
3.713036,Right,
3.779313,Left,
3.911932,Right,
3.978102,Left,
4.110782,Right,
4.211137,Left,
4.31027,Right,
4.425571,Left,
4.557936,Right,
4.690468,Left,
4.789922,Right,
4.905835,Left,
4.972101,Right,
5.104949,Left,
5.188086,Right,
5.303435,Left,
5.419799,Right,
5.535703,Left,
5.635045,Right,
5.750736,Left,
5.851612,Right,
5.951013,Left,
6.083696,Right,
6.182972,Left,
6.315482,Right,
6.448122,Left,
6.530849,Right,
6.680278,Left,
6.79609,Right,
6.928447,Left,
7.027847,Right,
7.160381,Left,
7.25978,Right,
7.375746,Left,
7.491713,Right,
7.65738,Left,
7.773346,Right,
7.889312,Left,
8.02191,Right,
8.123074,Left,
8.222456,Right,
8.337928,Left,
8.420757,Right,
8.520535,Left,
8.636476,Right,
8.735521,Left,
8.851488,Right,
8.967454,Left,
9.050287,Right,
9.266218,Left,
9.398189,Right,
9.498214,Left,
9.614613,Right,
9.697712,Left,
9.813494,Right,
9.995629,Left,
10.12825,Right,
10.22823,Left,
10.36009,Right,
10.45964,Left,
10.57546,Right,
10.67488,Left,
10.79105,Right,
10.89023,Left,
11.02304,Right,
11.13873,Left,
11.23813,Right,
11.33753,Left,
11.43757,Right,
11.50671,Left,
11.58994,Right,
11.72208,Left,
11.87122,Right,
11.97085,Left,
12.08655,Right,
12.16938,Left,
12.25221,Right,
12.36832,Left,
12.45101,Right,
12.58386,Left,
12.7164,Right,
12.79891,Left,
12.93179,Right,
13.06398,Left,
13.14748,Right,
13.2632,Left,
13.34561,Right,
13.47841,Left,
13.56111,Right,
13.67695,Left,
13.77712,Right,
13.87574,Left,
14.02485,Right,
14.17395,Left,
14.28991,Right,
14.39152,Left,
14.52406,Right,
14.65659,Left,
14.75608,Right,
14.88852,Left,
14.98834,Right,
15.10401,Left,
15.21985,Right,
15.35239,Left,
15.46835,Right,
15.60112,Left,
15.75009,Right,
15.89909,Left,
16.01507,Right,
16.11446,Left,
16.23043,Right,

time,foot
0.3339478,Left,
0.4002159,Right,
0.5327487,Left,
0.6490237,Right,
0.7646818,Left,
0.8312572,Right,
0.9303618,Left,
1.029766,Right,
1.129465,Left,
1.211981,Right,
1.311736,Left,
1.394223,Right,
1.493624,Left,
1.576446,Right,
1.65928,Left,
1.758679,Right,
1.841899,Left,
1.924346,Right,
2.007433,Left,
2.090135,Right,
2.1895,Left,
2.338514,Left,
2.538039,Left,
2.636714,Right,
2.719731,Left,
2.80238,Right,
2.936638,Left,
3.019471,Right,
3.118873,Left,
3.234968,Right,
3.350806,Left,
3.450208,Right,
3.549607,Left,
3.649007,Right,
3.748421,Left,
3.83124,Right,
3.93088,Left,
4.046784,Right,
4.162573,Left,
4.262812,Right,
4.361825,Left,
4.460773,Right,
4.576738,Left,
4.676138,Right,
4.792106,Left,
4.874939,Right,
5.007472,Left,
5.09031,Right,
5.206872,Left,
5.305672,Right,
5.405179,Left,
5.521038,Right,
5.603871,Left,
5.719838,Right,
5.819263,Left,
5.935257,Right,
6.11744,Right,
6.134006,Left,
6.316239,Left,
6.481906,Right,
6.61444,Left,
6.713838,Right,
6.829805,Left,
6.929503,Right,
7.029405,Left,
7.144577,Right,
7.24397,Left,
7.326803,Right,
7.426209,Left,
7.525603,Right,
7.641679,Left,
7.758753,Right,
7.808793,Left,
7.95754,Right,
8.056764,Left,
8.156163,Right,
8.272128,Left,
8.371529,Right,
8.487495,Left,
8.653531,Right,
8.802271,Left,
8.918226,Right,
8.984846,Left,
9.10046,Right,
9.232996,Left,
9.282949,Right,
9.417251,Left,
9.500083,Right,
9.616052,Left,
9.698883,Right,
9.798363,Left,
9.897684,Right,
9.997197,Left,
10.14619,Left,
10.5771,Right,
10.70945,Left,
10.82544,Right,
10.95844,Left,
11.05782,Right,
11.17378,Left,
11.28975,Right,
11.40572,Left,
11.53825,Right,
11.68735,Left,
11.81988,Right,
11.93623,Left,
12.06839,Right,
12.20127,Left,
12.31697,Right,
12.40039,Left,
12.58195,Right,
12.74776,Left,
12.8802,Right,
12.99631,Left,
13.14522,Right,
13.26185,Left,
13.37715,Right,
13.47724,Left,
13.60922,Right,
13.75867,Left,
13.89144,Right,
14.00742,Left,
14.13994,Right,
14.27247,Right,
14.40501,Left,
14.53754,Right,
14.65351,Left,
14.76972,Right,
14.86887,Left,
15.01797,Right,
15.06767,Left,
15.21677,Right,
15.33274,Left,
15.48219,Right,
15.58133,Left,
15.73035,Right,
15.87944,Left,
15.99541,Right,
16.06168,Left,
16.22748,Right,
16.37645,Left,
16.44289,Right,
16.5755,Left,
16.70862,Right,
16.87429,Left,

time,foot
0.3164643,Left,
0.3164643,Right,
0.5152674,Left,
0.6482289,Right,
0.7471989,Left,
0.846599,Right,
0.9294326,Left,
1.028832,Right,
1.112157,Left,
1.227632,Right,
1.293898,Left,
1.409985,Right,
1.492698,Left,
1.592099,Right,
1.674933,Left,
1.774333,Right,
1.840601,Left,
1.940142,Right,
2.022834,Left,
2.122233,Right,
2.205068,Left,
2.321033,Right,
2.420434,Left,
2.536477,Right,
2.635801,Left,
2.718633,Right,
2.802675,Left,
2.918655,Right,
3.017715,Left,
3.117116,Right,
3.233084,Left,
3.332495,Right,
3.415734,Left,
3.531282,Right,
3.630684,Left,
3.730194,Right,
3.862614,Left,
3.945603,Right,
4.044847,Left,
4.144251,Right,
4.227468,Left,
4.343048,Right,
4.442614,Left,
4.541848,Right,
4.641248,Left,
4.74065,Right,
4.856616,Left,
4.939907,Right,
5.038852,Left,
5.154818,Right,
5.237755,Left,
5.353617,Right,
5.486164,Left,
5.585827,Right,
5.68495,Left,
5.78435,Right,
5.900333,Left,
5.98315,Right,
6.082551,Left,
6.18195,Right,
6.265076,Left,
6.347615,Right,
6.463582,Left,
6.529848,Right,
6.662382,Left,
6.745662,Right,
6.844717,Left,
6.960584,Right,
7.043497,Left,
7.142815,Right,
7.225649,Left,
7.358597,Right,
7.457603,Left,
7.557473,Right,
7.690007,Left,
7.772842,Right,
7.872244,Left,
7.971906,Right,
8.104178,Left,
8.154089,Right,
8.319543,Left,
8.386446,Right,
8.518393,Left,
8.617912,Right,
8.73371,Left,
8.816542,Right,
8.932691,Left,
9.033416,Right,
9.149615,Left,
9.232215,Right,
9.364949,Left,
9.431013,Right,
9.546978,Left,
9.646378,Right,
9.779199,Left,
9.894878,Right,
10.01085,Left,
10.14365,Right,
10.22621,Left,
10.32561,Right,
10.45814,Left,
10.50785,Right,
10.62383,Left,
10.80605,Right,
10.95514,Left,
11.07156,Right,
11.18708,Left,
11.26991,Right,
11.41901,Left,
11.50184,Right,
11.66751,Left,
11.75067,Right,
11.86631,Left,
11.96589,Right,
12.08167,Left,
12.21427,Right,
12.34675,Left,
12.4627,Right,
12.6123,Left,
12.7112,Right,
12.84396,Left,
12.95975,Right,
13.14216,Left,
13.29104,Right,
13.42357,Left,
13.5064,Right,
13.63894,Left,
13.72177,Right,
13.83773,Left,
13.9537,Right,
14.10327,Left,
14.2355,Right,
14.38444,Left,
14.51722,Right,
14.63294,Left,
14.7162,Right,
14.84881,Left,
14.98083,Right,
15.14674,Left,
15.27905,Right,
15.395,Left,
15.5278,Right,
15.66007,Left,
15.77623,Right,
15.90857,Left,

time,foot
0.4496678,Right,
0.5823544,Left,
0.731301,Right,
0.8473766,Left,
0.9300997,Right,
1.0295,Left,
1.12913,Right,
1.211861,Left,
1.311404,Right,
1.394132,Left,
1.509935,Right,
1.576367,Left,
1.659277,Right,
1.758444,Left,
1.824698,Right,
1.940665,Left,
2.023498,Right,
2.139465,Left,
2.238865,Right,
2.321987,Left,
2.437664,Right,
2.503931,Left,
2.619898,Right,
2.702883,Left,
2.802131,Right,
2.901924,Left,
3.0175,Right,
3.083766,Left,
3.199733,Right,
3.332266,Left,
3.381966,Right,
3.497933,Left,
3.600521,Right,
3.716921,Left,
3.799645,Right,
3.91541,Left,
4.014736,Right,
4.131151,Left,
4.313054,Left,
4.41229,Right,
4.51169,Left,
4.61109,Right,
4.694064,Left,
4.793323,Right,
4.909438,Left,
5.042435,Right,
5.141222,Left,
5.240622,Right,
5.373155,Left,
5.50569,Right,
5.60509,Left,
5.721056,Right,
5.80389,Left,
5.919858,Right,
5.986442,Left,
6.085524,Right,
6.203671,Left,
6.302992,Right,
6.418959,Left,
6.501895,Right,
6.601192,Left,
6.750294,Right,
6.882828,Left,
6.998794,Right,
7.114762,Left,
7.197875,Right,
7.330137,Left,
7.413054,Right,
7.545503,Left,
7.628708,Right,
7.793995,Left,
7.877085,Right,
8.02594,Left,
8.108762,Right,
8.241293,Left,
8.326475,Right,
8.458865,Left,
8.541658,Right,
8.657624,Left,
8.757921,Right,
8.856423,Left,
8.939257,Right,
9.055737,Left,
9.237516,Left,
9.35342,Right,
9.48601,Left,
9.585355,Right,
9.701321,Left,
9.770618,Right,
9.886585,Left,
10.01912,Right,
10.13508,Left,
10.25105,Right,
10.36702,Left,
10.44985,Right,
10.58271,Left,
10.6984,Right,
10.79775,Left,
10.89715,Right,
11.07938,Left,
11.34445,Left,
11.47698,Right,
11.67603,Right,
11.80831,Left,
11.97398,Right,
12.13964,Left,
12.20617,Right,
12.35501,Right,
12.38819,Left,
12.53724,Right,
12.65366,Left,
12.76917,Right,
12.86857,Left,
12.95141,Right,
13.10051,Left,
13.18334,Right,
13.41529,Left,
13.56437,Right,
13.69729,Left,
13.77974,Right,
13.92929,Left,
14.01178,Right,
14.12783,Left,
14.22706,Right,
14.35958,Left,
14.42585,Right,
14.54181,Left,
14.54181,Right,
14.82383,Right,
14.97322,Left,
15.07233,Right,
15.20487,Left,
15.3211,Right,
15.43731,Left,
15.55276,Right,
15.66915,Left,
15.81783,Right,
15.96693,Left,
16.09946,Right,
16.21542,Left,
16.36475,Right,
16.48049,Left,
16.59645,Right,
16.69602,Left,
16.84495,Right,

time,foot
0.1169414,Right,
0.299175,Left,
0.4482745,Right,
0.5311087,Left,
0.6636421,Right,
0.7133414,Left,
0.8790072,Right,
0.9618408,Left,
1.873176,Right,
2.038675,Left,
2.204379,Right,
2.320308,Left,
3.181776,Right,
3.4139,Left,
3.579388,Right,
3.69547,Left,
7.108076,Right,
7.34035,Left,
9.792279,Right,
9.957537,Left,
10.12346,Right,
10.23917,Left,
10.35513,Right,
10.40495,Left,
10.60528,Left,
10.7381,Right,
10.82116,Left,
10.93721,Right,
11.03598,Left,
11.11879,Right,
11.20246,Left,
11.30101,Right,
11.38384,Left,
11.58264,Left,
11.73174,Right,
11.81488,Left,
11.91397,Right,
12.02994,Left,
12.12935,Right,
12.24531,Left,
12.34471,Right,
12.42754,Left,
12.52694,Right,
12.60977,Left,
12.65947,Right,
12.80857,Left,
12.92463,Right,
13.00737,Left,
13.1255,Right,
13.19168,Left,
13.29108,Right,
13.37398,Left,
13.47346,Right,
13.55619,Left,
13.67247,Right,
13.77151,Left,
13.85434,Right,
14.00345,Left,
14.10284,Right,
14.21881,Left,
14.31834,Right,
14.45074,Left,
14.55039,Right,
14.64954,Left,
14.73293,Right,
14.84838,Left,
14.93118,Right,
15.06371,Left,
15.16311,Right,
15.27907,Left,
15.37912,Right,
15.51165,Left,
15.61105,Right,
15.7438,Left,
15.82642,Right,
15.94238,Left,
16.04178,Right,
16.15775,Left,
16.25715,Right,
16.40641,Left,
